did,tsne_x,tsne_y
tensor(15),-9.810279,-44.582474
tensor(75),-34.08467,19.806705
tensor(91),4.8860664,-62.07346
tensor(62),30.293076,46.54232
tensor(11),-40.31061,36.234085
tensor(95),-9.58063,-67.897644
tensor(90),22.144613,30.470324
tensor(67),60.17292,-26.710705
tensor(22),-4.9757075,53.189117
tensor(3),-4.5574965,-41.00149
tensor(73),-10.472862,48.617626
tensor(6),33.648735,6.3154936
tensor(95),-9.592658,-68.38652
tensor(12),-57.1845,4.516753
tensor(23),-20.486843,-1.3401774
tensor(86),54.892513,24.028742
tensor(22),-13.924003,31.183792
tensor(83),16.42363,-17.093498
tensor(91),9.385413,-58.228115
tensor(87),18.332577,15.309107
tensor(96),-62.72079,-9.805685
tensor(17),-53.987103,8.866548
tensor(90),21.782688,26.92682
tensor(23),-36.91253,27.238403
tensor(95),-17.942343,-58.182724
tensor(1),5.0336013,41.517246
tensor(93),53.718155,-47.6102
tensor(11),-26.6945,7.4932446
tensor(75),-46.123306,-37.458263
tensor(75),-13.293902,-17.82393
tensor(72),0.19053783,44.448105
tensor(64),-38.901134,3.1312668
tensor(5),24.89298,-15.649651
tensor(67),59.053833,-26.506535
tensor(87),30.171406,24.185867
tensor(7),-16.030935,35.76788
tensor(23),-22.629843,1.9347743
tensor(23),-20.640518,-1.0631652
tensor(73),-15.957026,17.384834
tensor(3),-15.63753,-46.01666
tensor(66),-44.902782,-37.017773
tensor(15),-10.455557,-45.110443
tensor(64),-48.45105,12.134725
tensor(72),-4.8689504,13.696313
tensor(96),-56.858856,-16.84198
tensor(3),6.064302,-35.883633
tensor(9),68.980354,-0.5328644
tensor(16),16.25706,47.812244
tensor(23),-31.763578,43.04744
tensor(72),-4.2853937,13.567522
tensor(10),20.477325,-46.331272
tensor(91),13.432628,-53.67642
tensor(97),3.5727584,37.98881
tensor(62),29.28186,50.005245
tensor(72),-0.6411036,15.192612
tensor(95),-9.405823,-68.20883
tensor(37),61.82288,24.184881
tensor(86),58.099884,14.289754
tensor(93),44.221813,-45.94586
tensor(73),-10.251363,48.880993
tensor(0),-58.680794,-23.461523
tensor(5),26.102468,-13.1427
tensor(72),-4.587015,13.527096
tensor(86),8.018864,-60.98578
tensor(11),-20.40973,-2.0817833
tensor(14),23.939783,-48.88529
tensor(7),-33.49086,-15.091992
tensor(94),-5.087197,-11.988659
tensor(4),-55.51347,25.343534
tensor(16),31.140816,4.971779
tensor(14),24.965595,-48.473488
tensor(9),67.705696,-3.8736322
tensor(97),2.6555,32.30611
tensor(16),4.4255767,-10.433296
tensor(71),46.86285,-14.69541
tensor(17),-54.021362,-0.7400262
tensor(93),45.292187,-46.442295
tensor(67),61.591595,-27.189499
tensor(75),-41.734306,18.484303
tensor(17),-50.936344,-5.369304
tensor(97),3.8982472,51.249443
tensor(2),-37.03082,-30.062601
tensor(66),9.33331,17.486021
tensor(71),47.757854,-20.099428
tensor(23),-35.050453,-16.838993
tensor(2),-65.41747,-11.742643
tensor(11),-39.745934,33.78213
tensor(73),-34.75832,-15.266192
tensor(71),47.74525,-18.460392
tensor(73),-15.397169,19.515293
tensor(91),12.92996,-54.018642
tensor(22),-13.886184,25.435703
tensor(15),-46.304108,-37.109608
tensor(3),-11.101357,-43.526733
tensor(12),-42.674423,-3.5885253
tensor(97),0.37720814,24.14777
tensor(62),17.259098,7.5578847
tensor(14),28.733335,-49.85685
tensor(14),30.257431,-50.819324
tensor(95),-9.231907,-68.584114
tensor(73),-9.555058,48.523724
tensor(73),-14.791289,24.889044
tensor(3),3.6753407,-37.177925
tensor(6),-34.476494,-16.658997
tensor(75),-42.967686,18.09581
tensor(6),40.497482,13.035079
tensor(2),-64.89306,-12.36943
tensor(65),-29.555086,2.7913938
tensor(17),-48.314434,-8.048618
tensor(91),10.5129795,-56.53171
tensor(64),-38.951775,3.1221704
tensor(95),-15.417344,-61.302032
tensor(15),-10.331471,-45.014553
tensor(0),-59.813293,-23.601713
tensor(4),-20.73787,25.775785
tensor(86),49.282753,-25.821661
tensor(96),-55.392464,-17.326305
tensor(64),-45.242584,7.9097877
tensor(23),-19.676188,-3.604411
tensor(64),-38.0518,2.399471
tensor(90),21.871326,29.679735
tensor(91),7.8206553,-59.61818
tensor(19),28.526695,45.988
tensor(19),10.5346575,55.05139
tensor(62),17.425537,7.9767456
tensor(87),1.9778576,5.0110545
tensor(75),-37.467236,20.95187
tensor(14),23.857521,-48.77131
tensor(37),61.37712,24.54917
tensor(90),5.2006955,5.730264
tensor(19),21.679953,53.468124
tensor(6),-14.22611,-18.712143
tensor(6),31.21087,4.362685
tensor(6),35.65243,9.75169
tensor(1),3.6654358,36.24286
tensor(23),-24.984806,6.560287
tensor(95),-13.399765,-63.739853
tensor(3),-15.815166,-46.093987
tensor(95),-10.960164,-66.409966
tensor(19),16.79764,54.3613
tensor(65),-47.86594,35.745068
tensor(16),16.976606,46.278233
tensor(83),22.155426,-8.039448
tensor(12),-42.578526,-6.038848
tensor(67),41.309654,-29.980778
tensor(72),-1.0074656,35.883167
tensor(75),-40.62439,19.264668
tensor(4),-22.914928,32.896824
tensor(14),32.53992,-52.702454
tensor(87),14.2501745,10.406821
tensor(67),62.004017,-26.63825
tensor(0),-37.242943,-31.099203
tensor(73),-12.366787,47.60371
tensor(14),33.289474,-53.044453
tensor(83),2.2762167,-20.996656
tensor(73),-14.188663,45.59707
tensor(96),-63.863514,-6.3948555
tensor(15),-10.591727,-45.225433
tensor(67),58.599903,-26.501957
tensor(94),5.8190126,-13.022104
tensor(7),-15.912097,44.104958
tensor(5),20.697676,-17.869295
tensor(67),61.85417,-26.601677
tensor(16),1.5363144,-13.080731
tensor(90),15.753539,11.833821
tensor(17),-53.906612,9.184225
tensor(5),22.461565,-17.12604
tensor(4),-21.334787,19.281542
tensor(3),-13.706959,-45.154377
tensor(67),45.800644,-26.439463
tensor(71),47.68368,-20.943233
tensor(11),-22.93626,2.685724
tensor(0),-59.981567,-23.594608
tensor(11),-40.16613,36.191887
tensor(72),0.1297821,16.698307
tensor(91),3.8346565,-62.492027
tensor(4),-45.160545,-36.715637
tensor(4),-21.35511,19.28322
tensor(96),-62.561905,-10.007474
tensor(6),40.523235,13.067888
tensor(72),-0.015308399,16.369331
tensor(16),33.01833,7.2978125
tensor(4),-20.924772,21.785334
tensor(83),-6.4874225,-19.878504
tensor(95),-8.052077,-69.41918
tensor(14),25.435005,-48.6055
tensor(66),14.553397,24.79085
tensor(72),0.2536897,46.777435
tensor(72),-0.36291942,37.148895
tensor(71),41.833843,-26.888626
tensor(3),3.5196776,-37.37853
tensor(12),-55.42708,4.442028
tensor(1),2.3804839,27.675413
tensor(22),-14.171987,27.941523
tensor(37),60.08136,26.446686
tensor(22),2.4872816,53.214466
tensor(72),-1.3761122,35.251896
tensor(96),-59.501003,-15.060296
tensor(64),-48.73752,12.278101
tensor(4),-21.754522,31.272715
tensor(15),7.5367475,-35.57326
tensor(7),-16.002602,35.305553
tensor(83),18.946913,-10.837934
tensor(73),-15.257479,31.483807
tensor(97),0.04404981,23.494251
tensor(73),-14.867924,28.921926
tensor(5),21.12198,-17.712067
tensor(95),-13.78524,-63.27387
tensor(91),5.3741016,-61.4731
tensor(62),29.465584,49.84359
tensor(23),-37.16485,26.180172
tensor(12),-54.673687,4.4105983
tensor(86),56.32786,15.634825
tensor(1),0.74774426,24.006567
tensor(37),62.120583,15.507221
tensor(91),6.8304014,-60.331985
tensor(6),-3.1117523,-14.614125
tensor(4),-57.895885,23.434147
tensor(95),-14.461162,-62.52991
tensor(17),-53.668533,9.82629
tensor(86),5.2544703,7.9018655
tensor(3),0.3434871,-38.63725
tensor(91),4.685645,-62.352623
tensor(2),-39.49058,-28.998005
tensor(72),-3.4039207,31.348541
tensor(6),31.580467,4.402956
tensor(17),-44.666344,-12.018963
tensor(72),-1.2848969,14.092511
tensor(19),5.3177032,0.04594567
tensor(93),10.613768,-60.147194
tensor(22),-13.82995,25.3837
tensor(95),-14.3075,-62.69945
tensor(7),-15.8878,45.716484
tensor(6),39.362007,12.20213
tensor(6),-4.7236223,-16.63412
tensor(11),-19.896193,-6.2223277
tensor(96),-60.992115,-13.162667
tensor(90),8.552836,6.6633105
tensor(1),-0.5570666,22.00275
tensor(90),16.906395,13.953241
tensor(71),45.964737,-12.932144
tensor(91),2.65003,-63.188904
tensor(86),56.70031,27.590717
tensor(16),-4.716792,-19.026997
tensor(67),47.210907,-25.47956
tensor(14),31.72454,-52.0188
tensor(14),31.100935,-51.174335
tensor(87),11.7265,8.699136
tensor(86),57.836926,14.475557
tensor(18),64.59349,5.321764
tensor(16),12.810065,52.554096
tensor(87),-44.68691,-37.65131
tensor(14),30.544245,-51.05076
tensor(14),24.605127,-48.90537
tensor(3),-4.069682,-40.465034
tensor(37),61.893208,23.855083
tensor(65),-42.21485,29.188616
tensor(67),44.50154,-27.98905
tensor(23),-33.232094,40.95379
tensor(3),-1.2778739,-39.49958
tensor(73),-35.45636,-15.194256
tensor(75),-32.222916,17.934866
tensor(67),47.6424,-25.311586
tensor(97),3.863457,46.340195
tensor(65),-26.602316,-6.272733
tensor(90),8.084878,6.580642
tensor(37),61.205223,24.534605
tensor(67),58.278984,-26.444311
tensor(71),47.76427,-18.93703
tensor(62),17.726727,8.427942
tensor(15),6.8410344,-35.899036
tensor(23),-21.340229,-13.012423
tensor(64),-24.422155,-14.602009
tensor(10),-36.28984,-29.494692
tensor(71),40.144455,-27.510365
tensor(37),59.630093,26.74571
tensor(65),-45.226707,33.45824
tensor(93),44.2311,-46.39797
tensor(12),-43.332146,-1.5199858
tensor(90),18.415943,16.06696
tensor(4),-20.667158,26.610134
tensor(66),0.9023924,12.778059
tensor(16),1.5316552,-12.839265
tensor(3),-13.250093,-44.79956
tensor(4),-57.97454,23.341188
tensor(17),-44.66858,-12.031826
tensor(83),-11.201647,-21.857435
tensor(94),37.98787,-8.034344
tensor(83),3.6272776,-21.464825
tensor(14),17.874012,-50.591747
tensor(17),-54.28333,0.22520329
tensor(23),-33.724556,40.09591
tensor(71),47.679386,-17.752323
tensor(96),-62.500057,-10.129658
tensor(3),-4.4571033,-40.999092
tensor(7),-20.127161,51.07578
tensor(16),13.451713,52.018055
tensor(90),20.631824,21.340345
tensor(22),-14.160648,21.940699
tensor(3),-44.902782,-37.017773
tensor(75),-10.204373,-5.7207327
tensor(71),39.065746,-28.25842
tensor(10),-36.42575,-30.163815
tensor(66),18.20037,32.99033
tensor(83),20.364769,-9.075958
tensor(71),45.35614,-12.059618
tensor(12),-42.620464,-3.7686732
tensor(19),1.0751511,0.71248037
tensor(67),59.029186,-26.537899
tensor(91),14.122713,-52.886467
tensor(22),-12.82971,44.10459
tensor(7),-16.148434,34.59452
tensor(62),27.997162,57.233555
tensor(95),-10.728461,-66.55124
tensor(64),-24.880718,-14.21961
tensor(83),2.367654,-21.026623
tensor(4),-42.74718,-26.53737
tensor(37),57.958927,28.250328
tensor(93),49.00416,-47.18169
tensor(12),-42.60335,-3.878286
tensor(65),-45.608013,-36.71051
tensor(67),53.899246,-25.640926
tensor(93),53.42837,-47.046875
tensor(73),-14.947743,33.96234
tensor(93),46.75144,-46.541122
tensor(65),-38.61566,-14.653695
tensor(90),15.981388,12.895177
tensor(64),-42.432037,-12.525456
tensor(97),3.5200906,49.78804
tensor(23),-35.01562,36.02705
tensor(67),61.867104,-27.178043
tensor(14),31.55655,-51.564724
tensor(64),-28.405846,-4.988174
tensor(9),70.70912,1.9925829
tensor(14),32.30369,-52.42088
tensor(11),-20.817173,-1.1065006
tensor(93),54.203697,-47.072964
tensor(66),18.414206,33.717285
tensor(65),-47.81793,35.653725
tensor(8),-8.006917,-70.01257
tensor(16),-14.569402,-19.69025
tensor(66),11.607105,20.511143
tensor(96),-62.96977,-9.263162
tensor(22),-8.664498,51.75732
tensor(95),-17.903288,-57.89856
tensor(90),20.694923,21.461704
tensor(97),3.888024,45.03999
tensor(5),18.920252,-18.20218
tensor(95),-16.65076,-59.422493
tensor(11),-22.700943,-13.18595
tensor(5),5.668777,-19.297855
tensor(4),-24.640799,34.040337
tensor(93),49.067333,-47.1995
tensor(87),-0.16825554,5.794919
tensor(96),-52.026917,-17.772398
tensor(19),-45.837887,-36.015106
tensor(12),-42.65382,-9.61673
tensor(14),28.209738,-49.61583
tensor(12),-43.090405,-2.4395802
tensor(11),-39.522938,27.921244
tensor(37),60.595966,26.162628
tensor(6),0.16530074,-13.022991
tensor(73),-11.479316,48.002098
tensor(71),47.32448,-15.870977
tensor(95),-15.107797,-61.95891
tensor(11),-39.610023,33.195015
tensor(67),57.548576,-26.328903
tensor(73),-15.253532,20.452456
tensor(16),13.243294,52.13862
tensor(22),2.4473345,53.279575
tensor(94),8.878361,-14.064134
tensor(66),11.855726,20.732763
tensor(23),-26.33053,8.237732
tensor(72),0.31521752,45.87172
tensor(94),36.531292,-9.632065
tensor(15),-16.30671,-46.347824
tensor(65),-45.15975,33.379616
tensor(19),16.454973,5.6424465
tensor(83),18.48019,-11.84579
tensor(64),-48.87593,12.368974
tensor(7),-16.031336,16.461094
tensor(14),33.815792,-53.803875
tensor(73),-15.047157,34.105503
tensor(87),0.5982484,5.4255395
tensor(15),3.1081052,-38.403557
tensor(19),11.409796,54.95596
tensor(91),9.450739,-58.37326
tensor(37),62.013706,15.859913
tensor(9),68.360016,-4.6804132
tensor(93),12.544386,-52.66149
tensor(73),-15.2660055,41.4496
tensor(9),67.576195,-3.8409352
tensor(75),-42.578304,17.945456
tensor(62),30.105799,48.198906
tensor(17),-52.17206,-3.9819202
tensor(10),19.83547,-46.28524
tensor(91),5.8445754,-61.106464
tensor(9),-44.67242,-36.225086
tensor(66),12.069499,20.92903
tensor(65),-25.59604,-7.9760046
tensor(9),68.32768,-3.551619
tensor(87),15.36058,11.294829
tensor(91),13.269043,-53.451958
tensor(19),18.725199,54.01908
tensor(64),-40.81182,4.4820876
tensor(72),0.10394768,43.717876
tensor(83),-0.021814764,-20.558666
tensor(65),-24.381037,-14.120783
tensor(16),-5.9768114,-19.200836
tensor(23),-34.422916,38.222363
tensor(12),-42.80895,-3.4016278
tensor(71),47.37973,-22.172358
tensor(86),55.703236,24.225689
tensor(64),-37.73631,2.1248052
tensor(91),9.199052,-58.150875
tensor(6),0.29286835,-12.965382
tensor(67),57.024258,-26.239265
tensor(95),-17.380938,-58.35738
tensor(87),22.88246,21.775091
tensor(10),19.748024,-46.278008
tensor(75),-40.856922,19.132204
tensor(11),-24.176147,3.9033413
tensor(3),-11.109656,-43.475082
tensor(94),37.558342,-8.498608
tensor(83),3.282591,-21.400013
tensor(95),-8.582843,-69.141945
tensor(16),33.15434,11.554699
tensor(83),22.431078,-7.885062
tensor(19),5.193164,0.155162
tensor(97),1.2789875,26.105827
tensor(95),-12.991576,-64.18928
tensor(19),27.288427,48.330425
tensor(5),25.819862,-8.873091
tensor(64),-40.73744,4.4395757
tensor(22),2.1662583,53.434525
tensor(6),-10.977868,-18.133018
tensor(22),-6.914666,52.736664
tensor(62),13.206701,3.8871303
tensor(4),-55.707134,25.216963
tensor(22),-13.849542,25.233519
tensor(10),-18.051521,-56.940727
tensor(19),16.304562,5.7154546
tensor(65),-24.907242,-9.925742
tensor(12),-42.587498,-6.24311
tensor(96),-58.172703,-16.238886
tensor(73),-15.604815,39.4712
tensor(17),-53.052723,11.099538
tensor(22),-14.802606,18.39859
tensor(11),-23.962757,3.6305537
tensor(12),-50.131054,3.9657533
tensor(64),-24.995716,-11.027438
tensor(11),-21.17074,-0.6675668
tensor(5),18.09038,-18.599552
tensor(9),70.36848,2.438166
tensor(96),-61.72803,-11.7282505
tensor(71),45.072586,-25.22958
tensor(94),-9.173047,-14.311889
tensor(17),-46.486023,-9.877914
tensor(17),-53.25219,10.709431
tensor(83),-10.275121,-21.834593
tensor(7),-17.90792,49.524532
tensor(91),4.0048037,-62.168865
tensor(11),-21.506763,0.20905589
tensor(2),-36.570385,-30.344904
tensor(12),-45.801807,1.5924345
tensor(3),-1.225499,-39.49623
tensor(87),23.561575,22.092882
tensor(19),25.957542,50.288048
tensor(16),32.500275,6.1606283
tensor(11),-40.20235,29.00092
tensor(12),-48.92652,3.5192897
tensor(71),45.54076,-11.8127
tensor(37),62.05764,17.11426
tensor(7),-18.803047,50.19471
tensor(86),54.997776,23.639523
tensor(5),-13.130295,-19.29438
tensor(6),-12.579239,-18.173717
tensor(6),-14.022571,-18.533419
tensor(3),-15.617177,-45.912487
tensor(22),-14.032192,32.157738
tensor(94),-3.458818,-10.472979
tensor(75),-38.229645,20.636295
tensor(94),33.63089,-11.742159
tensor(0),-58.07285,-23.261265
tensor(6),37.676876,11.078734
tensor(96),-62.80092,-9.654331
tensor(87),17.52361,12.321147
tensor(65),-29.25244,2.1519177
tensor(83),17.726204,-14.282653
tensor(12),-53.552933,4.310344
tensor(17),-44.041462,-29.809717
tensor(91),14.731201,-52.187786
tensor(73),-9.479644,48.748604
tensor(17),-52.12743,-4.032901
tensor(97),3.1642504,35.873455
tensor(17),-53.179806,-2.6098137
tensor(65),-25.20427,-8.711667
tensor(72),0.3276769,48.09162
tensor(65),-46.58665,34.68315
tensor(3),-15.913435,-46.32138
tensor(62),17.746384,8.568009
tensor(94),-9.863794,-15.063324
tensor(73),-13.389285,47.00338
tensor(65),-26.79852,-6.106806
tensor(9),68.859024,-5.4963236
tensor(22),-13.081498,43.259903
tensor(94),10.891727,-14.529693
tensor(19),4.3756223,0.20252296
tensor(12),-45.75385,1.553322
tensor(4),-56.80211,24.385668
tensor(94),-9.617948,-14.711836
tensor(73),-9.609649,48.65217
tensor(95),-10.29778,-66.96226
tensor(91),4.077796,-62.36245
tensor(75),-14.294497,-7.294076
tensor(23),-35.06935,35.81007
tensor(97),-36.47635,-30.069302
tensor(96),-52.149376,-17.662804
tensor(9),69.154434,-0.30216444
tensor(66),17.808582,31.013624
tensor(87),16.368616,11.754171
tensor(12),-43.00184,-2.683982
tensor(11),-39.9635,37.36485
tensor(72),0.2996016,47.91965
tensor(62),28.283232,53.50414
tensor(16),16.470774,47.359634
tensor(91),8.762352,-58.71578
tensor(11),-21.009045,-1.0197432
tensor(95),-15.76606,-60.83383
tensor(16),32.62694,6.5273213
tensor(64),-46.632275,10.641806
tensor(22),-7.3034053,52.5637
tensor(83),17.875837,-13.691325
tensor(4),-24.494305,33.96103
tensor(14),24.105915,-48.88865
tensor(4),-23.123821,33.076473
tensor(12),-48.356987,3.2485473
tensor(5),-10.819441,-18.815321
tensor(73),-14.910636,30.067778
tensor(67),55.75762,-26.00133
tensor(23),-36.488422,31.518213
tensor(6),0.41429102,-12.903193
tensor(11),-21.507345,0.28138062
tensor(19),10.977446,54.986347
tensor(22),-14.971434,17.439846
tensor(17),-47.119938,-9.209537
tensor(5),3.4467845,-19.518599
tensor(95),-16.399435,-60.217888
tensor(87),26.249895,23.042587
tensor(71),46.955357,-14.938476
tensor(22),-12.713837,37.118496
tensor(83),18.42686,-12.020359
tensor(71),39.860092,-27.788673
tensor(16),15.337887,49.539726
tensor(22),-15.975913,15.483425
tensor(86),55.596874,15.98352
tensor(86),55.595158,24.424776
tensor(71),-45.61023,-36.76076
tensor(66),8.334347,16.565968
tensor(66),18.201954,33.155197
tensor(11),-39.346752,31.91039
tensor(64),-41.605705,5.0843062
tensor(94),-44.926136,-36.048912
tensor(62),30.256947,47.245354
tensor(12),-42.546623,-6.6013336
tensor(91),7.5103216,-59.888725
tensor(22),-14.3330145,22.914982
tensor(7),-34.41301,-15.661523
tensor(75),-13.062851,-6.7550683
tensor(75),-12.807613,-17.225782
tensor(17),-49.1085,-7.2358513
tensor(3),-11.94096,-43.99015
tensor(14),33.772293,-53.63938
tensor(73),-15.934115,16.98531
tensor(12),-48.62411,3.3704855
tensor(62),28.035831,56.913296
tensor(23),-33.495678,40.57683
tensor(14),24.885672,-48.468697
tensor(66),0.49477816,12.763426
tensor(96),-63.988155,-5.9588547
tensor(87),22.689537,21.683865
tensor(83),18.22403,-12.652487
tensor(7),-37.06897,-15.779547
tensor(23),-23.95147,5.490014
tensor(19),21.485449,53.53717
tensor(37),63.868534,7.1064906
tensor(3),3.1962938,-37.64072
tensor(19),0.7680127,0.7682674
tensor(71),46.098484,-12.794838
tensor(95),-11.488249,-65.75042
tensor(66),7.9749355,16.284008
tensor(66),-4.703241,14.229143
tensor(73),-11.782413,47.861477
tensor(16),17.505667,44.83217
tensor(12),-55.398087,4.444608
tensor(97),3.865368,44.733116
tensor(37),-44.68691,-37.65131
tensor(17),-50.561333,-5.7514896
tensor(65),-30.07075,3.9430861
tensor(73),-15.9604225,16.596992
tensor(9),-5.830718,18.963106
tensor(75),-13.460984,-6.838752
tensor(91),14.810979,-52.106277
tensor(67),55.92749,-26.034548
tensor(93),43.333527,-46.28306
tensor(83),20.636618,-8.852548
tensor(5),19.969995,-18.210047
tensor(96),-59.039497,-15.505148
tensor(90),15.319682,11.376947
tensor(22),-10.502575,50.344917
tensor(62),19.528067,8.970022
tensor(86),54.205387,23.493809
tensor(10),3.8332944,-63.304306
tensor(17),-53.805122,-1.3452291
tensor(9),69.47938,-0.949494
tensor(72),0.09447075,42.005997
tensor(94),10.708689,-14.4765625
tensor(91),8.030309,-58.986343
tensor(12),-56.75449,4.513483
tensor(4),-21.120285,30.255577
tensor(37),58.70973,27.344582
tensor(65),-42.01518,28.806976
tensor(97),0.23392227,23.824331
tensor(19),24.332436,52.006706
tensor(75),-13.780665,-6.911843
tensor(75),-30.164932,15.652118
tensor(97),3.8023002,43.879852
tensor(90),10.90096,7.708128
tensor(66),6.842757,15.609836
tensor(65),-47.52524,35.403084
tensor(75),-14.45838,-7.458135
tensor(5),18.673946,-18.598974
tensor(94),32.38816,-12.433368
tensor(67),56.184902,-26.081743
tensor(97),-4.2589626,18.697199
tensor(12),-51.33394,4.1636043
tensor(1),4.169749,38.79792
tensor(66),11.310673,19.822859
tensor(87),9.0408945,6.269492
tensor(5),24.16458,-16.244717
tensor(16),16.110834,48.09252
tensor(7),-20.137943,51.072803
tensor(16),1.6020854,-12.368126
tensor(6),36.713535,10.459781
tensor(5),-9.913384,-19.195433
tensor(66),14.871593,25.411203
tensor(37),62.3711,16.151775
tensor(14),18.328579,-49.92687
tensor(6),39.14914,12.047038
tensor(90),-45.28002,-35.995815
tensor(6),-1.2869998,-13.8251
tensor(4),-20.495129,27.822294
tensor(11),-39.99497,34.891907
tensor(66),8.185149,16.457535
tensor(3),-15.620083,-45.890938
tensor(23),-20.54679,-8.665167
tensor(94),9.451135,-14.214138
tensor(11),-40.21434,35.57594
tensor(96),-53.52333,-17.631105
tensor(66),18.359001,32.87008
tensor(5),-3.8512776,-18.538607
tensor(62),28.944347,50.885006
tensor(71),47.418045,-16.199312
tensor(94),-9.937495,-15.142123
tensor(15),2.980737,-38.495575
tensor(11),-40.209873,37.600784
tensor(95),-8.940293,-69.34446
tensor(95),-9.625505,-67.78956
tensor(73),-8.597007,48.304054
tensor(3),-5.94663,-41.25935
tensor(93),47.780052,-46.706566
tensor(16),17.555984,44.72036
tensor(71),47.654408,-16.685795
tensor(15),-8.575206,-43.62723
tensor(17),-53.869617,-1.1806082
tensor(90),0.9592333,4.869233
tensor(12),-42.859573,-12.556799
tensor(37),61.974598,25.713299
tensor(86),60.651615,11.936543
tensor(67),49.288303,-25.119322
tensor(12),-42.921146,-2.872904
tensor(65),-27.704424,-4.405452
tensor(65),-47.22892,35.33017
tensor(83),22.56631,-7.8815494
tensor(97),3.7600996,42.849754
tensor(5),25.749454,-9.309589
tensor(72),-2.579433,32.53531
tensor(71),47.744442,-18.604101
tensor(17),-52.980698,11.222074
tensor(9),69.75357,-0.84093004
tensor(96),-52.97713,-17.683506
tensor(5),5.3121147,-19.317095
tensor(6),39.483765,12.2879305
tensor(5),-1.4022447,-19.178518
tensor(17),-51.252182,-5.0638156
tensor(94),37.89859,-8.040043
tensor(67),54.14105,-25.67869
tensor(11),-26.84692,7.8858795
tensor(87),23.577484,22.164331
tensor(65),-24.900883,-10.286653
tensor(73),-15.658842,36.6276
tensor(90),20.617714,21.082819
tensor(72),-3.5278015,27.292892
tensor(72),-3.5477865,27.831911
tensor(90),20.492014,20.022907
tensor(75),-41.217396,18.916683
tensor(23),-19.510221,-4.4054604
tensor(23),-22.27527,-14.44604
tensor(8),-44.570152,-36.22321
tensor(67),48.082134,-25.259954
tensor(97),2.8476605,33.29175
tensor(12),-51.191128,4.14399
tensor(23),-24.780071,6.133202
tensor(75),-13.988317,-18.03773
tensor(11),-40.256866,35.547356
tensor(15),-10.986206,-45.52627
tensor(11),-40.335136,38.10785
tensor(23),-36.602497,30.706844
tensor(0),-41.914455,-30.585901
tensor(19),14.376927,3.3751135
tensor(67),61.29784,-26.575315
tensor(8),52.344933,18.736986
tensor(87),28.390175,23.657257
tensor(67),49.952606,-25.104082
tensor(86),55.077137,25.032433
tensor(23),-20.472034,-11.542951
tensor(90),21.8391,29.282436
tensor(94),33.289112,-11.933973
tensor(7),-15.596941,46.71859
tensor(16),32.154118,5.701059
tensor(83),18.469013,-11.868389
tensor(12),-42.757183,-3.3974428
tensor(62),19.600227,8.950102
tensor(4),-22.862402,32.83538
tensor(7),-16.256916,28.796518
tensor(6),40.268784,12.868655
tensor(3),3.0071766,-37.60408
tensor(7),-15.908575,19.315044
tensor(90),19.33952,17.597237
tensor(91),14.913614,-52.759254
tensor(6),37.787144,11.148877
tensor(0),-41.487717,-29.454767
tensor(23),-25.079704,6.4810276
tensor(7),-15.665983,46.647903
tensor(67),60.885468,-26.830858
tensor(65),-25.032776,-9.575865
tensor(0),-42.13628,-29.56974
tensor(72),0.109880544,41.382103
tensor(19),28.010939,47.480263
tensor(93),44.692837,-46.643635
tensor(23),-36.602997,30.181898
tensor(5),25.772076,-14.591191
tensor(93),52.15457,-47.100464
tensor(19),12.665636,54.762722
tensor(93),45.743275,-46.429203
tensor(67),62.204605,-26.963213
tensor(18),-8.102303,-68.776955
tensor(16),12.208587,53.50826
tensor(17),-52.893776,11.363009
tensor(3),-7.792621,-42.256077
tensor(14),33.52545,-53.222813
tensor(75),-42.326054,18.480354
tensor(6),1.5324243,-11.94274
tensor(90),0.5778579,4.8438373
tensor(14),22.495207,-49.3391
tensor(4),-57.872593,23.46584
tensor(16),14.735466,50.512238
tensor(86),62.050266,10.239333
tensor(83),18.115791,-12.946762
tensor(19),17.188122,54.337917
tensor(14),27.10679,-49.21397
tensor(7),-15.275422,31.718143
tensor(3),4.6237345,-36.664608
tensor(83),21.112522,-8.601462
tensor(7),-15.591843,21.650055
tensor(91),12.020122,-54.9411
tensor(6),40.379356,12.961448
tensor(3),7.329346,-34.93857
tensor(97),3.8257558,44.297607
tensor(7),-15.832165,29.899597
tensor(16),33.097477,11.987167
tensor(65),-45.56913,33.74624
tensor(14),22.593807,-49.439426
tensor(12),-51.73031,4.194816
tensor(95),-13.290309,-63.838223
tensor(72),-4.4001555,13.578599
tensor(16),-11.078799,-22.685776
tensor(17),-46.38021,-10.070739
tensor(62),-5.2979918,17.976175
tensor(19),16.386118,54.420734
tensor(72),-1.9963313,33.921745
tensor(64),-46.465816,10.383497
tensor(87),21.238308,19.034885
tensor(5),4.459417,-19.35593
tensor(96),-59.223377,-15.34131
tensor(86),54.410534,23.009518
tensor(17),-48.74509,-7.6198473
tensor(15),-10.034331,-44.87491
tensor(12),-56.747593,4.518387
tensor(91),5.068765,-61.679085
tensor(19),4.9702435,0.25896925
tensor(66),15.999285,27.645334
tensor(15),-9.900673,-44.834053
tensor(5),26.002361,-10.215243
tensor(22),-13.774592,32.819134
tensor(37),63.489243,7.8145323
tensor(71),45.432472,-12.213733
tensor(16),17.157928,45.746155
tensor(19),14.102803,3.1564507
tensor(66),18.135056,32.56136
